x,y,z
3.36688,5.55072,13.9403
3.59545,5.98533,13.7716
3.84531,6.45489,13.6375
4.11785,6.96147,13.5421
4.41452,7.50694,13.4903
4.73682,8.09284,13.4874
5.08621,8.7202,13.5399
5.46407,9.38935,13.6549
5.87165,10.0997,13.8406
6.30996,10.8493,14.1059
6.77966,11.6346,14.4608
7.28091,12.4501,14.9159
7.81321,13.2877,15.482
8.37519,14.1362,16.1701
8.96439,14.981,16.9907
9.577,15.8036,17.9525
10.2076,16.5812,19.0618
10.849,17.2871,20.3209
11.4918,17.891,21.7269
12.1246,18.3598,23.2695
12.734,18.6597,24.9302
13.3044,18.7582,26.6811
13.8189,18.6272,28.4844
14.2601,18.2467,30.2932
14.6106,17.6074,32.0539
14.8545,16.7139,33.7095
14.9786,15.586,35.2035
14.9736,14.258,36.4858
14.8349,12.777,37.5164
14.5632,11.1985,38.2699
14.1649,9.58154,38.7366
13.6511,7.9835,38.9229
13.0371,6.45515,38.8491
12.3411,5.03734,38.5457
11.583,3.75919,38.0496
10.783,2.63785,37.4003
9.96023,1.67961,36.6361
9.13239,0.881725,35.7918
8.31479,0.234778,34.8973
7.52019,-0.275128,33.9769
6.75865,-0.66435,33.0492
6.03768,-0.950117,32.1283
5.36244,-1.14935,31.2236
4.73605,-1.2779,30.3413
4.15986,-1.35005,29.4852
3.63385,-1.37834,28.6568
3.15689,-1.3735,27.8566
2.727,-1.34454,27.0841
2.34165,-1.29888,26.3384
1.99787,-1.24253,25.6181
1.69249,-1.18027,24.922
1.42222,-1.11583,24.2486
1.18379,-1.05207,23.5966
0.973999,-0.991138,22.9648
0.789767,-0.934596,22.3521
0.62819,-0.883535,21.7576
0.486551,-0.83869,21.1803
0.362339,-0.800513,20.6196
0.253248,-0.76925,20.0746
0.157173,-0.745,19.5448
0.0722099,-0.727759,19.0297
-0.00336398,-0.717462,18.5287
-0.0710983,-0.714013,18.0414
-0.132386,-0.71731,17.5674
-0.188477,-0.727264,17.1063
-0.240498,-0.743816,16.6577
-0.289461,-0.766946,16.2213
-0.336286,-0.796686,15.7969
-0.381808,-0.833127,15.3841
-0.426796,-0.876424,14.9827
-0.471963,-0.926801,14.5924
-0.517981,-0.984559,14.2131
-0.565487,-1.05008,13.8445
-0.615102,-1.12382,13.4866
-0.667433,-1.20635,13.139
-0.723088,-1.2983,12.8019
-0.782684,-1.40044,12.475
-0.846855,-1.51362,12.1585
-0.916263,-1.63882,11.8522
-0.991606,-1.77715,11.5564
-1.07363,-1.92983,11.2712
-1.16312,-2.09824,10.9968
-1.26095,-2.28394,10.7337
-1.36804,-2.4886,10.4822
-1.48541,-2.71412,10.2429
-1.61417,-2.96257,10.0168
-1.75551,-3.23622,9.80472
-1.91077,-3.53755,9.60796
-2.08137,-3.86927,9.42805
-2.26889,-4.23428,9.2669
-2.47504,-4.63573,9.12681
-2.70167,-5.07695,9.01064
-2.95079,-5.56145,8.92183
-3.22455,-6.09286,8.86455
-3.52524,-6.67488,8.84382
-3.8553,-7.31116,8.86569
-4.21727,-8.00513,8.93734
-4.61375,-8.75982,9.06731
-5.04735,-9.57757,9.26568
-5.52062,-10.4596,9.54418
-6.03589,-11.4057,9.91636
-6.59516,-12.4133,10.3976
-7.19987,-13.4768,11.0052
-7.85059,-14.5871,11.7578
-8.54673,-15.7296,12.6751
-9.28612,-16.8841,13.777
-10.0645,-18.023,15.0818
-10.875,-19.1107,16.6047
-11.7077,-20.1032,18.3545
-12.549,-20.9486,20.331
-13.3811,-21.5889,22.5209
-14.1826,-21.9628,24.8946
-14.9282,-22.0119,27.4035
-15.5897,-21.6865,29.979
-16.1377,-20.9539,32.5349
-16.5437,-19.8056,34.9725
-16.7825,-18.2631,37.1891
-16.8346,-16.3786,39.0896
-16.6891,-14.2325,40.5975
-16.3446,-11.9247,41.6641
-15.8097,-9.56356,42.2739
-15.1028,-7.25295,42.4442
-14.2494,-5.08186,42.2198
-13.2801,-3.117,41.6642
-12.2278,-1.40001,40.8504
-11.1251,0.0513996,39.8515
-10.002,1.23954,38.7342
-8.8848,2.18146,37.5545
-7.79515,2.90355,36.3562
-6.74987,3.43688,35.1716
-5.76113,3.81356,34.0221
-4.83697,4.06433,32.9208
-3.98183,4.21704,31.8745
-3.19729,4.29602,30.8851
-2.48261,4.32187,29.9519
-1.83534,4.31162,29.072
-1.25183,4.2791,28.2418
-0.727555,4.23535,27.4573
-0.257522,4.18904,26.7145
0.16353,4.14691,26.0098
0.54092,4.1141,25.3399
0.879887,4.09452,24.702
1.1855,4.09108,24.0938
1.46256,4.10593,23.5134
1.71563,4.14065,22.9594
1.94893,4.1964,22.4307
2.16638,4.27406,21.9265
2.37162,4.37427,21.4464
2.56798,4.49759,20.9902
2.75852,4.64449,20.558
2.94607,4.81543,20.1501
3.13322,5.01087,19.7673
3.32237,5.23128,19.4102
3.51571,5.47719,19.0801
3.71532,5.74912,18.7782
3.92309,6.04762,18.5064
4.1408,6.37322,18.2664
4.3701,6.72639,18.0608
4.61255,7.1075,17.8921
4.86955,7.51674,17.7633
5.14239,7.95406,17.678
5.43224,8.41906,17.6399
5.74005,8.91087,17.6533
6.06662,9.42805,17.723
6.41247,9.96837,17.8538
6.77782,10.5287,18.051
7.16253,11.1048,18.3201
7.566,11.6912,18.6665
7.98709,12.2807,19.0953
8.42402,12.8648,19.6112
8.87428,13.433,20.2179
9.3345,13.973,20.9176
9.80038,14.4708,21.7106
10.2666,14.911,22.5949
10.727,15.2768,23.5649
11.174,15.5512,24.6119
11.5995,15.7175,25.7226
11.9945,15.7605,26.8798
12.3495,15.6674,28.062
12.6549,15.4297,29.244
12.9015,15.0437,30.3979
13.0807,14.512,31.4947
13.1856,13.8433,32.5054
13.2109,13.0531,33.4034
13.1535,12.1625,34.166
13.013,11.1969,34.7761
12.7914,10.1847,35.223
12.4936,9.15503,35.503
12.1264,8.13581,35.6191
11.6987,7.15225,35.5803
11.2207,6.22544,35.4001
10.7034,5.37164,35.0953
10.1581,4.60202,34.6846
9.59577,3.92289,34.1867
9.02681,3.33625,33.62
8.4606,2.84052,33.0012
7.90532,2.43137,32.3452
7.36789,2.10257,31.6644
6.85391,1.84674,30.9693
6.3677,1.65592,30.2683
5.91242,1.52211,29.5678
5.49018,1.4376,28.8728
5.10217,1.39525,28.1868
4.74883,1.38861,27.5126
4.42997,1.41202,26.8518
4.14495,1.46061,26.2059
3.89272,1.5303,25.5755
3.672,1.61777,24.9611
3.48137,1.72035,24.3631
3.31928,1.836,23.7816
3.1842,1.96326,23.2167
3.0746,2.1011,22.6684
2.98903,2.24895,22.1369
2.92615,2.4066,21.6223
2.88474,2.57415,21.1246
2.8637,2.75196,20.6442
2.8621,2.94064,20.1813
2.87917,3.141,19.7364
2.91429,3.35402,19.3098
2.96699,3.58084,18.9022
3.03698,3.82271,18.5144
3.12412,4.08101,18.1473
3.22839,4.35721,17.802
3.34995,4.65286,17.4797
3.48909,4.96954,17.182
3.6462,5.30891,16.9107
3.82182,5.67258,16.668
4.01658,6.06216,16.4563
4.23119,6.47915,16.2783
4.46644,6.92493,16.1375
4.72317,7.40065,16.0376
5.00222,7.90714,15.9828
5.30442,8.44481,15.9779
5.63053,9.01348,16.0284
5.98119,9.61221,16.1402
6.35685,10.2391,16.3197
6.75765,10.8912,16.574
7.18341,11.5638,16.9102
7.6334,12.2507,17.3359
8.10631,12.9437,17.8583
8.60004,13.6322,18.4841
9.11156,14.303,19.2188
9.63678,14.9407,20.0664
10.1703,15.5268,21.0281
10.7056,16.0411,22.1018
11.2345,16.4613,23.281
11.7476,16.7645,24.554
12.2341,16.9284,25.9035
12.6824,16.9328,27.3057
13.08,16.7613,28.7314
13.4146,16.404,30.146
13.6741,15.8581,31.5116
13.8481,15.1301,32.7893
13.9281,14.2359,33.9414
13.9083,13.2,34.9346
13.7862,12.0547,35.7425
13.5629,10.8371,36.3478
13.2432,9.58673,36.7428
12.8348,8.34218,36.9297
12.3486,7.13854,36.9196
11.7973,6.00523,36.7307
11.195,4.96474,36.3858
10.5561,4.03219,35.9104
9.89484,3.21563,35.3303
9.2245,2.51693,34.6703
8.55706,1.93293,33.9525
7.90283,1.45676,33.1962
7.2704,1.07909,32.4171
6.66654,0.789196,31.6279
6.09636,0.575854,30.8383
5.56338,0.428016,30.0554
5.0698,0.335263,29.2843
4.61665,0.288094,28.5284
4.20398,0.278088,27.7899
3.83113,0.297953,27.07
3.49685,0.341511,26.3691
3.19945,0.40364,25.6875
2.937,0.480178,25.0249
2.70737,0.56783,24.3809
2.50836,0.664056,23.7551
2.33778,0.766973,23.1471
2.1935,0.875261,22.5563
2.07348,0.988071,21.9823
1.97581,1.10496,21.4248
1.89875,1.22581,20.8832
1.84073,1.3508,20.3575
1.80033,1.48032,19.8472
1.77635,1.61498,19.3522
1.76774,1.75553,18.8724
1.77365,1.90289,18.4077
1.79339,2.0581,17.9582
1.82645,2.22231,17.5238
1.87247,2.39678,17.1048
1.93127,2.58287,16.7014
2.0028,2.78204,16.314
2.08718,2.99586,15.943
2.18465,3.226,15.589
2.2956,3.47422,15.2528
2.42057,3.74241,14.9353
2.56021,4.03253,14.6378
2.71532,4.34667,14.3617
2.88681,4.68698,14.1086
3.07572,5.05572,13.8806
3.28321,5.45519,13.6801
3.51056,5.88769,13.5102
3.75911,6.35553,13.3742
4.03033,6.86089,13.2762
4.32573,7.40577,13.2209
4.64686,7.99188,13.2138
4.99525,8.62044,13.2612
5.37237,9.29201,13.3703
5.77959,10.0062,13.5494
6.21803,10.7615,13.8075
6.68848,11.5546,14.1548
7.19127,12.3803,14.602
7.72606,13.2309,15.1604
8.29168,14.0955,15.8416
8.88587,14.9598,16.6566
9.50502,15.8054,17.6148
10.1439,16.6097,18.7236
10.7955,17.3455,19.9863
11.4505,17.9821,21.401
12.0976,18.4855,22.9587
12.7232,18.8204,24.6417
13.3115,18.9527,26.4227
13.8454,18.8523,28.264
14.3068,18.4967,30.1184
14.6775,17.8746,31.931
14.941,16.9888,33.6425
15.0829,15.8576,35.1942
15.0932,14.5153,36.5327
14.9665,13.0094,37.6154
14.7028,11.3971,38.414
14.3082,9.73977,38.917
13.7937,8.09747,39.13
13.1747,6.52372,39.0728
12.4701,5.06186,38.7769
11.7001,3.74294,38.2806
10.8855,2.58546,37.6249
10.0465,1.59638,36.8498
9.20125,0.773146,35.9917
8.36576,0.106074,35.0819
7.55328,-0.419261,34.1459
6.77429,-0.819901,33.2031
6.03662,-1.11381,32.2679
5.34562,-1.31864,31.3503
4.70452,-1.45088,30.4565
4.11474,-1.52541,29.5903
3.57626,-1.55527,28.7532
3.08788,-1.55158,27.9455
2.64757,-1.52369,27.1666
2.25267,-1.47928,26.4155
1.90011,-1.42457,25.6906
1.58661,-1.36449,24.9907
1.30875,-1.30291,24.314
1.06315,-1.24281,23.6594
0.846475,-1.1864,23.0254
0.65554,-1.13532,22.4109
0.48733,-1.09073,21.8149
0.339022,-1.05343,21.2365
0.208003,-1.02394,20.6749
0.0918682,-1.00256,20.1294
-0.0115805,-0.989466,19.5993
-0.104343,-0.984731,19.0841
-0.188232,-0.98838,18.5834
-0.264892,-1.00042,18.0966
-0.335808,-1.02085,17.6234
-0.402326,-1.04971,17.1634
-0.465673,-1.08708,16.7164
-0.526965,-1.13311,16.2819
-0.587232,-1.18801,15.8599
-0.647426,-1.25205,15.45
-0.708445,-1.32561,15.052
-0.771136,-1.40916,14.6659
-0.836319,-1.50328,14.2915
-0.904793,-1.60864,13.9288
-0.977352,-1.72602,13.5778
-1.0548,-1.85635,13.2385
-1.13794,-2.00067,12.911
-1.22763,-2.16017,12.5955
-1.32475,-2.33616,12.2923
-1.43023,-2.53014,12.0019
-1.54507,-2.74376,11.7248
-1.67034,-2.97883,11.4617
-1.80717,-3.23737,11.2134
-1.9568,-3.52157,10.981
-2.12058,-3.83382,10.766
-2.29995,-4.17671,10.5701
-2.49648,-4.553,10.3952
-2.71184,-4.96566,10.2439
-2.94787,-5.41778,10.1193
-3.2065,-5.91259,10.025
-3.4898,-6.45336,9.9654
-3.79995,-7.04333,9.94582
-4.13924,-7.68558,9.97251
-4.51001,-8.38286,10.0529
-4.91459,-9.13736,10.1956
-5.35531,-9.9504,10.4109
-5.83429,-10.822,10.7103
-6.35341,-11.7505,11.1071
-6.91408,-12.7317,11.6162
-7.51705,-13.7584,12.2538
-8.1621,-14.8193,13.037
-8.84775,-15.8983,13.9834
-9.57084,-16.9733,15.1098
-10.3261,-18.0155,16.4308
-11.1056,-18.9891,17.9566
-11.8986,-19.851,19.6905
-12.6908,-20.5522,21.6263
-13.4644,-21.0397,23.7448
-14.1982,-21.2599,26.0113
-14.8683,-21.1644,28.3745
-15.4486,-20.7152,30.7663
-15.913,-19.8921,33.105
-16.2367,-18.6978,35.3011
-16.3991,-17.1615,37.2653
-16.3855,-15.3382,38.9184
-16.1888,-13.3053,40.2
-15.8109,-11.1539,41.0755
-15.2623,-8.97887,41.5391
-14.5615,-6.86917,41.6121
-13.7328,-4.89892,41.3377
-12.8045,-3.12247,40.7738
-11.8063,-1.57269,39.9844
-10.7672,-0.262432,39.033
-9.71372,0.811999,37.9769
-8.66908,1.6664,36.8642
-7.65225,2.32424,35.7328
-6.678,2.81278,34.6104
-5.75702,3.16017,33.5162
-4.89635,3.39337,32.462
-4.09991,3.53696,31.454
-3.36905,3.61251,30.4947
-2.70309,3.63841,29.5838
-2.0998,3.62998,28.7193
-1.55587,3.59976,27.8986
-1.06722,3.55782,27.1183
-0.629298,3.51214,26.3753
-0.237319,3.46895,25.6665
0.113569,3.43308,24.9891
0.428158,3.40819,24.3408
0.711088,3.39705,23.7195
0.966784,3.40172,23.1235
1.19942,3.42374,22.5516
1.4129,3.46427,22.0026
1.61086,3.52419,21.4758
1.79664,3.60419,20.9706
1.97336,3.70488,20.4868
2.14386,3.8268,20.0242
2.31079,3.97051,19.583
2.47659,4.13659,19.1634
2.64352,4.3257,18.7661
2.8137,4.53854,18.3916
2.98913,4.77591,18.0409
3.17167,5.0387,17.7153
3.36312,5.32786,17.4163
3.56518,5.64437,17.1455
3.77949,5.98928,16.9051
4.00765,6.36358,16.6975
4.25118,6.76824,16.5256
4.51154,7.20405,16.3928
4.79013,7.67164,16.3027
5.08826,8.17128,16.2598
5.40711,8.70282,16.2688
5.74771,9.2655,16.3351
6.1109,9.85777,16.4647
6.49722,10.4771,16.664
6.90688,11.1198,16.9398
7.33964,11.7805,17.299
7.79469,12.4524,17.7488
8.27055,13.1262,18.2958
8.7649,13.7909,18.946
9.27447,14.4326,19.7041
9.79486,15.0352,20.5727
10.3205,15.5804,21.5517
10.8443,16.0476,22.6373
11.3581,16.4152,23.8213
11.8523,16.6613,25.0903
12.3162,16.7651,26.4253
12.7381,16.7085,27.8014
13.1062,16.4779,29.1884
13.4086,16.0662,30.5519
13.6343,15.4739,31.8549
13.7737,14.7102,33.0602
13.8196,13.7932,34.133
13.7674,12.7491,35.0432
13.6161,11.6106,35.7683
13.3676,10.414,36.2943
13.0277,9.19729,36.6169
12.6049,7.99646,36.7408
12.1101,6.84368,36.6787
11.5561,5.76531,36.4492
10.9566,4.78095,36.0752
10.3255,3.90325,35.5811
9.67648,3.13834,34.9916
9.02189,2.48676,34.3296
8.37292,1.94458,33.6158
7.73913,1.50465,32.8678
7.12836,1.15771,32.1001
6.54678,0.893404,31.3242
5.99895,0.701037,30.5489
5.48801,0.570176,29.7808
5.01582,0.49105,29.0245
4.58317,0.454796,28.283
4.18999,0.453588,27.5582
3.83554,0.480672,26.8515
3.51852,0.53035,26.1631
3.2373,0.597913,25.4934
2.98998,0.679558,24.8421
2.77453,0.772289,24.209
2.58884,0.873823,23.5937
2.43084,0.982494,22.9958
2.29851,1.09716,22.4149
2.18995,1.21714,21.8506
2.10338,1.34211,21.3027
2.03719,1.47208,20.7709
1.98991,1.60734,20.2549
1.96028,1.74838,19.7545
1.94719,1.8959,19.2698
1.94974,2.05076,18.8007
1.96718,2.21397,18.3471
1.99894,2.38666,17.9093
2.04462,2.57008,17.4875
2.10398,2.76561,17.0819
2.17694,2.97471,16.693
2.26358,3.19896,16.3213
2.36412,3.44002,15.9676
2.47891,3.69968,15.6327
2.60846,3.97982,15.3176
2.75341,4.28239,15.0238
2.91453,4.60944,14.7528
3.09271,4.9631,14.5064
3.28897,5.34555,14.2869
3.50442,5.75896,14.097
3.7403,6.20552,13.9398
3.99792,6.68731,13.8191
4.27865,7.20626,13.7391
4.58391,7.76403,13.7048
4.91514,8.36188,13.722
5.27371,9.00047,13.7973
5.6609,9.67969,13.9381
6.07779,10.3983,14.1528
6.52521,11.1538,14.4505
7.00356,11.9417,14.8411
7.51269,12.7555,15.3352
8.05169,13.586,15.9433
8.61875,14.4206,16.676
9.21085,15.2436,17.5426
9.82356,16.0349,18.5506
10.4508,16.7708,19.7045
11.0846,17.4236,21.0042
11.7149,17.9626,22.4438
12.3297,18.3552,24.01
12.915,18.5688,25.6807
13.455,18.5736,27.4246
13.933,18.3454,29.2012
14.3318,17.8687,30.962
14.6351,17.14,32.6532
14.8284,16.1698,34.2191
14.9002,14.983,35.607
14.8433,13.6181,36.7717
14.6553,12.1244,37.6797
14.339,10.5576,38.3121
13.9025,8.97476,38.6655
13.3583,7.42941,38.7514
12.7226,5.96749,38.5932
12.0137,4.62457,38.2233
11.2513,3.4247,37.6785
10.4547,2.38067,36.9969
9.64232,1.49538,36.2146
8.83047,0.763826,35.3638
8.03327,0.175272,34.4716
7.26228,-0.284646,33.5599
6.52646,-0.632135,32.6452
5.83236,-0.883844,31.7396
5.18434,-1.05587,30.8515
4.58486,-1.16311,29.986
4.03481,-1.21888,29.1463
3.53381,-1.23481,28.3334
3.08049,-1.22077,27.5478
2.67276,-1.18503,26.7887
2.308,-1.13435,26.0553
1.98327,-1.07419,25.3463
1.69545,-1.00888,24.6605
1.44134,-0.94175,23.9965
1.21779,-0.875362,23.3531
1.02171,-0.811596,22.7293
0.850175,-0.7518,22.124
0.700425,-0.696894,21.5363
0.569889,-0.647464,20.9654
0.4562,-0.603841,20.4105
0.357194,-0.566162,19.8711
0.270908,-0.534428,19.3465
0.195568,-0.508544,18.8362
0.129584,-0.488356,18.3398
0.071533,-0.473676,17.8567
0.0201444,-0.464306,17.3866
-0.0257113,-0.460053,16.9291
-0.067039,-0.460744,16.4838
-0.104733,-0.466236,16.0505
-0.13959,-0.476421,15.6287
-0.172324,-0.491232,15.2182
-0.203574,-0.51065,14.8187
-0.233923,-0.534706,14.4298
-0.2639,-0.56348,14.0515
-0.293997,-0.597112,13.6833
-0.324672,-0.635794,13.3251
-0.356364,-0.679781,12.9767
-0.389495,-0.72939,12.6378
-0.424481,-0.785002,12.3083
-0.461738,-0.847069,11.988
-0.50169,-0.916116,11.6767
-0.544772,-0.992746,11.3744
-0.59144,-1.07765,11.0809
-0.642179,-1.1716,10.7961
-0.697503,-1.27549,10.5201
-0.757968,-1.39028,10.2529
-0.824175,-1.5171,9.99442
-0.896781,-1.65717,9.74489
-0.976503,-1.81186,9.50449
-1.06413,-1.98269,9.27348
-1.16052,-2.17134,9.05224
-1.26662,-2.3797,8.84128
-1.3835,-2.60981,8.64124
-1.51229,-2.86395,8.45294
-1.65427,-3.14462,8.27742
-1.81085,-3.45454,8.116
-1.98355,-3.7967,7.97028
-2.17406,-4.17432,7.84227
-2.38424,-4.5909,7.73444
-2.61609,-5.05014,7.6498
-2.87181,-5.556,7.59204
-3.15375,-6.11257,7.56565
-3.46444,-6.72405,7.57608
-3.80659,-7.39461,7.62989
-4.18301,-8.12824,7.73499
-4.59662,-8.92851,7.90079
-5.05036,-9.79821,8.13847
-5.54713,-10.739,8.46115
-6.08958,-11.7507,8.88406
-6.68003,-12.8308,9.42465
-7.32015,-13.9731,10.1025
-8.01067,-15.1672,10.939
-8.75098,-16.3966,11.9567
-9.53863,-17.638,13.1784
-10.3688,-18.8592,14.6252
-11.2335,-20.0189,16.314
-12.1213,-21.0656,18.2543
-13.0163,-21.9386,20.4443
-13.8982,-22.5704,22.8662
-14.7417,-22.891,25.4822
-15.5177,-22.8345,28.232
-16.194,-22.3477,31.0317
-16.7374,-21.4,33.7777
-17.1166,-19.9916,36.3542
-17.3046,-18.1587,38.645
-17.2826,-15.9742,40.547
-17.0419,-13.5406,41.9841
-16.5853,-10.979,42.9163
-15.9273,-8.41374,43.3435
-15.0922,-5.95769,43.3024
-14.1119,-3.70122,42.8574
-13.0225,-1.70581,42.0898
-11.8608,-0.00340572,41.0853
-10.6622,1.4001,39.9248
-9.45805,2.51887,38.6784
-8.27471,3.3804,37.4016
-7.13305,4.01942,36.1356
-6.04848,4.47302,34.9083
-5.03147,4.77726,33.7369
-4.08815,4.96511,32.6301
-3.22118,5.0654,31.5908
-2.43039,5.10254,30.6181
-1.71355,5.09665,29.7084
-1.0669,5.06398,28.8573
-0.485654,5.01746,28.0596
0.0355989,4.96716,27.3105
0.502601,4.92086,26.6052
0.921195,4.88446,25.9397
1.29715,4.86239,25.3107
1.63606,4.85791,24.7151
1.94324,4.87339,24.1508
2.2237,4.91051,23.616
2.4821,4.97048,23.1093
2.72276,5.05411,22.63
2.94964,5.16198,22.1775
3.16638,5.29447,21.7517
3.37631,5.45186,21.3528
3.58245,5.63435,20.9813
3.78757,5.8421,20.6378
3.99416,6.07524,20.3235
4.2045,6.33384,20.0397
4.42068,6.61795,19.7879
4.64455,6.92751,19.5701
4.8778,7.26238,19.3885
5.12194,7.62223,19.2454
5.37827,8.00652,19.1438
5.64793,8.41438,19.0867
5.93183,8.84457,19.0775
6.23066,9.29534,19.1198
6.54486,9.76435,19.2174
6.87455,10.2485,19.3743
7.21951,10.7439,19.5945
7.57914,11.2455,19.8819
7.95234,11.7473,20.2399
8.3375,12.2421,20.6717
8.73242,12.7214,21.1793
9.13423,13.1755,21.764
9.53935,13.5933,22.4251
9.94346,13.9631,23.1602
10.3415,14.2723,23.9647
10.7276,14.508,24.8311
11.0953,14.658,25.7492
11.4377,14.7108,26.7056
11.7475,14.6571,27.6842
12.0172,14.4902,28.6662
12.2398,14.2068,29.6308
12.4085,13.8079,30.5562
12.5179,13.2988,31.4207
12.5635,12.6896,32.2034
12.5425,11.9942,32.8861
12.4538,11.2304,33.4539
12.2984,10.4182,33.8963
12.079,9.57892,34.2075
11.8002,8.73397,34.3865
11.468,7.9034,34.4367
11.0899,7.10507,34.3656
10.6739,6.35383,34.1836
10.2288,5.66116,33.9033
9.76329,5.03502,33.5382
9.28592,4.48005,33.1024
8.80468,3.99793,32.6092
8.32685,3.58782,32.0712
7.85885,3.24697,31.4997
7.40614,2.97123,30.9046
6.97321,2.75552,30.2941
6.56364,2.59427,29.6753
6.1801,2.48182,29.0537
5.82449,2.41259,28.4339
5.49801,2.38135,27.8193
5.20127,2.38332,27.2128
4.93439,2.41425,26.6165
4.6971,2.47044,26.032
4.48883,2.54877,25.4606
4.3088,2.64667,24.9032
4.15608,2.7621,24.3607
4.02966,2.89349,23.8338
3.92849,3.03969,23.323
3.85156,3.19998,22.8289
3.79786,3.37395,22.3521
3.76648,3.56151,21.8933
3.75661,3.76283,21.453
3.76751,3.97831,21.0321
3.79859,4.20852,20.6314
3.84936,4.45421,20.2518
3.91946,4.71625,19.8946
4.00866,4.9956,19.561
4.11683,5.29327,19.2524
4.24396,5.61033,18.9706
4.39015,5.94782,18.7175
4.55557,6.30672,18.4953
4.74047,6.68794,18.3066
4.94517,7.0922,18.1541
5.16999,7.52001,18.0409
5.41528,7.97157,17.9707
5.68134,8.44667,17.9472
5.96841,8.94456,17.9747
6.27659,9.46389,18.0578
6.60581,10.0025,18.2013
6.95577,10.5572,18.4103
7.32582,11.1238,18.6898
7.71494,11.6967,19.0449
8.12157,12.269,19.4803
8.5436,12.8321,20.0001
8.9782,13.3756,20.6071
9.42175,13.8878,21.303
9.86977,14.3551,22.0874
10.3169,14.7627,22.9572
10.7567,15.0951,23.9065
11.182,15.3362,24.9258
11.5847,15.4709,26.0018
11.9563,15.4856,27.1172
12.2876,15.3693,28.251
12.5696,15.1149,29.379
12.7939,14.7205,30.4748
12.9526,14.1895,31.5112
13.0394,13.5313,32.4614
13.0498,12.7614,33.3012
12.9813,11.9,34.01
12.8339,10.9716,34.5727
12.61,10.0026,34.9803
12.3144,9.02005,35.2299
11.9538,8.0498,35.325
11.5367,7.11497,35.2741
11.0728,6.23485,35.0902
10.5726,5.42428,34.789
10.0467,4.69346,34.3876
9.50534,4.04814,33.9038
8.95833,3.49015,33.3545
8.41446,3.01805,32.7552
7.88142,2.6279,32.1197
7.36572,2.31399,31.46
6.87264,2.06953,30.7857
6.40628,1.88722,30.1049
5.96966,1.75966,29.4237
5.56481,1.67974,28.7471
5.19291,1.64081,28.0785
4.85444,1.63688,27.4207
4.54928,1.66268,26.7755
4.27686,1.71365,26.1443
4.03629,1.78598,25.528
3.82639,1.87655,24.9272
3.64586,1.98288,24.3423
3.49332,2.10306,23.7736
3.36734,2.23572,23.2214
3.26654,2.37994,22.6858
3.18959,2.5352,22.167
3.13527,2.70133,21.6653
3.10246,2.87848,21.181
3.09017,3.06705,20.7144
3.09758,3.26766,20.266
3.12398,3.48113,19.8362
3.16885,3.70846,19.4258
3.2318,3.95077,19.0355
3.31259,4.20931,18.6662
3.41114,4.48543,18.3192
3.52749,4.78054,17.9957
3.66183,5.09611,17.6973
3.81447,5.43365,17.4257
3.98583,5.79464,17.1832
4.17642,6.1805,16.9721
4.38686,6.59259,16.7953
4.6178,7.03208,16.6559
4.86995,7.49991,16.5577
5.14402,7.99669,16.5048
5.4407,8.52258,16.5018
5.76058,9.07715,16.5539
6.10414,9.65923,16.6667
6.47165,10.2667,16.8463
6.86309,10.8962,17.0993
7.27807,11.5432,17.4322
7.71573,12.2012,17.852
8.17456,12.8621,18.365
8.65235,13.5154,18.9772
9.14597,14.1485,19.693
9.6513,14.7465,20.5155
10.1631,15.2922,21.445
10.6748,15.7664,22.4785
11.1786,16.1487,23.6091
11.6656,16.4182,24.8249
12.1256,16.5547,26.109
12.5476,16.5403,27.4387
12.9203,16.3609,28.7864
13.232,16.0081,30.1199
13.472,15.4806,31.4045
13.6308,14.7848,32.6043
13.7007,13.9361,33.6853
13.6767,12.9572,34.6173
13.5566,11.8776,35.3765
13.3418,10.7314,35.9471
13.0365,9.55445,36.322
12.6483,8.38189,36.503
12.1869,7.2458,36.4999
11.6642,6.17328,36.3287
11.0932,5.18528,36.0099
10.4871,4.29618,35.5665
9.85929,3.51403,35.0219
9.22205,2.84125,34.3988
8.58665,2.27561,33.7178
7.96285,1.81143,32.9968
7.35882,1.44062,32.251
6.78112,1.15367,31.4924
6.23474,0.940505,30.7306
5.72323,0.791072,29.9727
5.24887,0.695796,29.224
4.81285,0.645873,28.4882
4.41544,0.633434,27.7675
4.0562,0.651621,27.0635
3.73411,0.694587,26.3771
3.44776,0.757457,25.7087
3.19545,0.836251,25.0582
2.97528,0.927809,24.4256
2.78529,1.02969,23.8106
2.6235,1.14008,23.213
2.48797,1.25772,22.6323
2.37685,1.38182,22.0684
2.28841,1.51198,21.521
2.22106,1.64815,20.9898
2.17338,1.79054,20.4747
2.14411,1.93964,19.9756
2.13216,2.09611,19.4925
2.13662,2.26081,19.0254
2.15678,2.43476,18.5745
2.19206,2.6191,18.1399
2.24208,2.8151,17.722
2.30662,3.02416,17.3211
2.3856,3.24778,16.9379
2.47911,3.48755,16.573
2.58739,3.74519,16.2272
2.71082,4.02248,15.9017
2.84992,4.3213,15.5977
3.00534,4.64363,15.3167
3.17786,4.99147,15.0606
3.36838,5.36688,14.8315
3.57791,5.77195,14.632
3.80757,6.2087,14.4652
4.05855,6.67909,14.3346
4.33211,7.1849,14.2444
4.62954,7.72766,14.1992
4.95216,8.30848,14.2045
